20161014    204159   42.8689    13.0797      3.840   0.4    0.00    0.00   0.00         72
20161014    205640   42.8534    13.1558      2.960   0.2    0.00    0.00   0.00         73
20161014    210954   42.8534    13.1558      2.960   0.1    0.00    0.00   0.00         74
20161014    211618   42.7352    13.1878      4.310   0.1    0.00    0.00   0.00         75
20161014    212117   42.5822    13.2825     11.610   0.3    0.00    0.00   0.00         76
20161014    213686   42.8725    13.0792      3.390   0.3    0.00    0.00   0.00         77
20161014    214083   42.7755    13.1809      7.340   0.4    0.00    0.00   0.00         78
20161014    214708   42.8534    13.1558      2.960   0.5    0.00    0.00   0.00         79
20161014    220420   42.8904    13.2361      3.180   0.4    0.00    0.00   0.00         80
20161014    221185   42.8904    13.2361      3.180   0.1    0.00    0.00   0.00         81
20161014    223407   42.5617    13.2343      2.530   0.0    0.00    0.00   0.00         82
20161014    225050   42.8729    13.0813      3.000   0.0    0.00    0.00   0.00         83
20161014    231459   42.7379    13.1902      3.940   0.0    0.00    0.00   0.00         84
20161014    240127   42.8215    13.2300      5.400   0.0    0.00    0.00   0.00         85
20161014    241042   42.9079    13.2648      3.290   0.0    0.00    0.00   0.00         86
20161014    250437   42.8690    13.0796      3.780   0.0    0.00    0.00   0.00         87
20161014    251968   42.8831    13.2583      4.010  -0.0    0.00    0.00   0.00         88
20161014    252888   42.8328    13.1553      9.350   0.4    0.00    0.00   0.00         89
20161014    255692   42.8685    13.0786      3.160   0.2    0.00    0.00   0.00         90
20161014    260015   42.8685    13.0786      3.160   0.1    0.00    0.00   0.00         91
20161014    260934   42.8658    13.2400      4.480   0.1    0.00    0.00   0.00         92
20161014    262115   42.8129    13.2134      6.210   0.0    0.00    0.00   0.00         93
20161014    263126   42.7883    13.1297      0.020   0.0    0.00    0.00   0.00         94
20161014    263459   42.8184    13.3458     16.250   0.3    0.00    0.00   0.00         95
20161014    264370   42.8658    13.2400      4.480   0.0    0.00    0.00   0.00         96
20161014    272903   42.7990    13.2412      2.580   0.0    0.00    0.00   0.00         97
20161014    274063   42.8944    13.2383      3.990  -0.0    0.00    0.00   0.00         98
20161014    281440   42.7439    13.1846      3.930   0.4    0.00    0.00   0.00         99
20161014    282534   42.7435    13.1846      3.930   0.9    0.00    0.00   0.00        100
20161014    291205   42.8035    13.1397      6.410   0.0    0.00    0.00   0.00        101
20161014    291847   42.8184    13.3458     16.250   0.4    0.00    0.00   0.00        102
20161014    292958   42.8965    13.2389      4.010   0.1    0.00    0.00   0.00        103
20161014    293463   42.7370    13.1897      3.980   0.3    0.00    0.00   0.00        104
20161014    295513   42.8023    13.1570      1.750   0.1    0.00    0.00   0.00        105
20161014    300012   42.7435    13.1846      3.930   0.3    0.00    0.00   0.00        106
20161014    303211   42.7474    13.1902      6.350  -0.1    0.00    0.00   0.00        107
20161014    305434   42.7383    13.1876      3.800   0.0    0.00    0.00   0.00        108
20161014    311123   42.8603    13.0652      7.830   0.1    0.00    0.00   0.00        109
20161014    312310   42.7990    13.2412      2.580   0.1    0.00    0.00   0.00        110
20161014    320578   42.7845    13.1275      2.170   0.0    0.00    0.00   0.00        111
20161014    324613   42.7350    13.1852      4.640   0.1    0.00    0.00   0.00        112
20161014    325542   42.7439    13.1846      3.930   0.4    0.00    0.00   0.00        113
20161014    330884   42.8938    13.2386      4.010   0.1    0.00    0.00   0.00        114
20161014    331632   42.8587    13.1588      2.170  -0.1    0.00    0.00   0.00        115
20161014    332702   42.7390    13.1889      3.870   0.3    0.00    0.00   0.00        116
20161014    334258   42.6464    13.2149      9.430   0.0    0.00    0.00   0.00        117
20161014    341518   42.7439    13.1846      3.930   0.4    0.00    0.00   0.00        118
20161014    353801   42.8944    13.2383      3.990   0.1    0.00    0.00   0.00        119
20161014    354675   42.7488    13.1823      4.360   0.0    0.00    0.00   0.00        120
20161014    355249   42.6190    13.2570      8.840   0.1    0.00    0.00   0.00        121
20161014    360230   42.7371    13.1892      4.070   0.0    0.00    0.00   0.00        122
20161014    361078   42.9055    13.2510      4.800   0.0    0.00    0.00   0.00        123
20161014    362185   42.7558    13.2238      9.570   0.2    0.00    0.00   0.00        124
20161014    363528   42.7772    13.2342      8.470   0.2    0.00    0.00   0.00        125
20161014    365417   42.8377    13.1832      3.010   0.0    0.00    0.00   0.00        126
20161014    370189   42.8965    13.2389      4.010  -0.0    0.00    0.00   0.00        127
20161014    372076   42.7371    13.1892      4.070   0.1    0.00    0.00   0.00        128
20161014    373405   42.8898    13.2012      9.130   0.0    0.00    0.00   0.00        129
20161014    375363   42.8395    13.0335      2.460   0.0    0.00    0.00   0.00        130
20161014    380791   42.8940    13.2385      4.000   0.1    0.00    0.00   0.00        131
20161014    383341   42.8940    13.2385      4.000   0.3    0.00    0.00   0.00        132
20161014    385086   42.8940    13.2385      4.000   0.1    0.00    0.00   0.00        133
20161014    385988   42.6190    13.2570      8.840   0.0    0.00    0.00   0.00        134
20161014    400126   42.6662    13.2782      8.670   0.1    0.00    0.00   0.00        135
20161014    402840   42.8938    13.2386      4.010   0.0    0.00    0.00   0.00        136
20161014    404391   42.6133    13.2623      8.680   0.0    0.00    0.00   0.00        137
20161014    412722   42.8852    13.2355      2.810   0.2    0.00    0.00   0.00        138
20161014    414937   42.8718    13.0794      3.280   0.0    0.00    0.00   0.00        139
20161014    420143   42.6662    13.2782      8.670   0.3    0.00    0.00   0.00        140
20161014    421917   42.7753    13.1808      7.320   0.6    0.00    0.00   0.00        141
20161014    432132   42.8754    13.0680      2.870   0.1    0.00    0.00   0.00        142
20161014    433606   42.7677    13.2569      4.290   0.3    0.00    0.00   0.00        143
20161014    442910   42.8184    13.3458     16.250   0.5    0.00    0.00   0.00        144
20161014    444910   42.7397    13.1829      4.240   0.6    0.00    0.00   0.00        145
20161014    461343   42.7688    13.1518      7.380   0.1    0.00    0.00   0.00        146
20161014    462588   42.9193    13.1507      7.540   0.4    0.00    0.00   0.00        147
20161014    463445   42.8952    13.2417      3.580  -0.2    0.00    0.00   0.00        148
20161014    464724   42.8689    13.0797      3.840   0.1    0.00    0.00   0.00        149
20161014    470624   42.9203    13.2632      3.460   0.0    0.00    0.00   0.00        150
20161014    473770   42.8952    13.2417      3.580   0.1    0.00    0.00   0.00        151
20161014    480275   42.7993    13.2578      1.260   0.0    0.00    0.00   0.00        152
20161014    483057   42.7383    13.1876      3.800  -0.0    0.00    0.00   0.00        153
20161014    485578   42.8647    13.1368      2.130   0.8    0.00    0.00   0.00        154
20161014    492755   42.6892    13.3053     10.760   0.0    0.00    0.00   0.00        155
20161014    494141   42.8692    13.2421      4.280   0.1    0.00    0.00   0.00        156
